User ID,Username,Retweet Count,Mention Count,Follower Count,Verified,tweet,Label
303882,kathryn91,2,4,1304,1,yasser ibrahim defend alahli club continu implement rehabilit train program sidelin group train session team held afternoon sunday touch stadium aljazira,1
536254,griffithrobert,43,4,3958,0,walid salah eldin former alahli star comment extent alahli club perform affect absenc amr alsoleya red team midfield,1
907007,tcollins,80,2,9540,0,taekwondo feder decid allow egyptian player pay particip fee egyptian intern championship local currenc equival valu particip foreign currenc,1
256552,michael99,61,0,7558,1,owner histori sundown use play team defeat south africa match left anyon rememb meant john goalkeep sundown play striker second team,0
119371,kimberlyhoover,50,3,6659,1,ahm abdel qader alahli player score equal goal team altalaa aljaish nd minut match current bring two team togeth,1
698698,kaiseralex,59,5,4526,0,ahm fattouh left back first footbal team zamalek club lead promin absenc white team esper match schedul tomorrow saturday tunisia third round group stage african champion leagu,1
464227,chloe73,3,5,1581,0,realli shit,1
758290,turnerchristina,77,5,23,0,worst match victori yet cours bad fail leader uae haha hope train dog fatal mistak held account,0
898939,ortizhaley,82,4,9300,0,admit psycholog tire haha hafeezh shrhouh alahli,0
760661,mikescott,39,4,4881,1,first team arab contractor club enter close camp hour prepar match smouha match st round leagu competit bring two team togeth next saturday othman ahm othman stadium jabal alakhdar,1
964352,adam12,4,0,8051,0,wait return cup shout serious god last chanc serious shout world would ruin oh leagu consid finish still hope oh hope dead mayb someon know tomorrow leav real come day word,0
120388,davidmcgee,85,0,6806,1,alexandrian basketbal team top men basketbal leagu stand first eighth end fourteenth final round first round tournament,1
270355,daniel32,59,2,2506,1,alahli squad shinawi fathi saad aimen leav soleu ashour abdullah ajay believ azaro,1
977513,bethany11,79,4,3365,1,ahm diab one look shot footbal associ leagu,1
393307,yroman,33,2,8868,1,today woman basketbal team led coach ihab el alfi meet ugandan counterpart second round fifth region qualifi african championship held uganda,1
692658,diane80,22,4,3974,0,news zamalek today thursday wit mani import event level game,1
636212,valerie65,49,4,7677,1,egypt achiev medal grand prix shoot championship ontimenew,1
143112,jillian44,1,2,8755,0,name,0
688838,millsedward,5,1,8780,0,kohler individu look long time ago half year ago took leagu face best way defens best attack first rank individu work musimani local african moo ahnakdah remain lock take actor like languag contractor,0
983822,jamesvargas,95,0,2594,1,indian junki play footbal let one refere gave corner last minut open samosa store haha aisha bint muhammad,0
531966,lauren29,92,5,6033,0,almaqsa score second goal hosni fathi bring score aggreg two match,1
450651,rburgess,28,3,6044,1,wish commun administr small dialogu danger quick idea,0
539011,millerdavid,69,1,3854,0,chosklavi histori tri offend musician pictur letter rel haha video made tiktok design get old cap hassan hosni doesnt leav sandal,0
348884,mary38,57,2,4866,1,littl bit critic problem ticket radio mar lino baku cri shut koura univers sacr,0
217831,julie39,11,4,9783,0,surviv god death mother captain moham zidan belong god shall return,1
488869,scott99,51,3,3713,1,egyptian nation youth team born conclud train prepar face nigeria pm tomorrow second round group african nation cup match host egypt,1
814392,joyreid,61,1,9357,0,almost doubt player sign,0
584913,carriethompson,31,5,1832,0,injuri secret dunga absenc train session zamalek jensh permiss,1
656564,patelregina,60,0,7015,1,everi time refere save consid hero comedi,0
524155,adamsashley,52,1,1026,1,flight flight crew refus compli hijack instruct disembark rest passeng,1
429363,cherylramirez,78,4,1351,0,tshirt number zamalek wear,0
867482,rebeccareeves,62,5,4422,0,competit committe egyptian footbal associ decid delay date alahli match elgouna leagu hour held eight even next wednesday instead seven even,1
600179,odonnellthomas,43,2,3579,1,leagu match bottom team larg public presenc work tifo rais valu leagu inde leagu fan thank god union play leagu,0
355462,jessica96,18,4,1485,0,first half alahli asec,1
993825,sheilaschultz,99,0,6536,0,var serv want see goal raja offsid haha thank god offsid,0
780966,wanderson,26,1,1837,0,end match egypt russia defeat team three goal offici exit nation team world cup,1
794716,amandarivers,81,4,2940,0,said may girl bottl beer wreak havoc civil peac arab salim said nobl want impos legal moral control arab haha plea inflat everi one care life youth angri dollar work pollut destruct theft girl exercis freedom public properti hurt feel,0
721203,chapmanjennifer,63,4,6177,0,alahli men overthrow zamalek win super congratul hero return safra,0
925812,seaton,7,0,4567,1,leagu tast like judg haha,0
350681,jenniferrandall,34,5,7021,0,egyptian profession club associ head ahm diab announc date round match leagu cup tomorrow wednesday announc draw round today,1
440722,adam46,26,5,7175,1,zamalek enter match eye win champion leagu titl absent club treasuri sinc,1
846753,campbellterrence,66,4,8858,0,today watch unit match late goal said loss thank god decid haha said even laugh,0
871942,anorton,29,3,5047,0,countri beauti fun zamalek way god will crown leagu nd year row stori,0
519398,williamblair,24,0,6964,0,haha alreadi impur otherwis,0
616831,loweryashley,17,1,9306,0,itali team play match round champion leagu european leagu receiv goal catenaccio finest,0
846442,xwillis,48,1,2468,0,first footbal team zamalek club led portugues coach josevaldo ferreira face new challeng meet hara el hodood pm today tuesday,1
176451,robertsjanice,14,0,606,1,victori front subconsci mobil ruler assist mous subconsci slaughter frankli chief subconsci said farc ye victori jewel front alittihad foreign refere haha haha laugh laugh thank god rom say ronaldo cc,0
656541,burnskristen,47,4,8258,0,magdi abdelghani egypt ambassador congo apolog deport,1
199045,michaelrobinson,2,1,8163,0,verdict funni,0
263910,lisacallahan,29,3,9252,0,one abl determin end u har polit system establish continu god will humili depend tail hand old woman hair color,0
871631,sabrina00,39,2,9653,0,man come shed blood tell haha still someon cheer zamalek woman role home remain retard eat drink fuck wish fair disgust,0
563803,leekathleen,87,4,5529,0,frog blame failur union brother differ big club like alittihad small club known neighbor alittihad ahlylikealittihad,0
462499,shane26,23,4,2261,0,confeder african footbal caf decid observ minut silenc african youth cup nation match death ghanaian nation team player christian atsu,1
409746,williamhoward,77,3,6373,1,truth alahli contract coach vittoria,1
229422,christinanunez,9,3,2625,0,particip congratul alahli star wait messag wonder alahli club fan strongli support team stand stop support cheer three match import factor achiev achiev tell messag hashtag alahlycelebrationwithshopp,1
746685,jonathan28,51,4,1775,1,defens axi mean defend axi parachut dont know attack find th arc middl circl butter word want club haha,0
804361,clifford27,24,2,8655,1,team alahli warrior say one come u tim jamid support love great alahli club hash support provid follow sister satisfi love club tell add u,0
335601,bcoleman,17,2,2328,0,big excit walesukrain match,1
382592,ddoyle,19,4,3353,1,hope everyon particip necessari poll share tweet wonder zamalek take pharco inject,0
554684,boydheather,13,1,9518,0,woman basketbal team defeat rwanda third african qualifi fifth region,1
129688,shannon05,41,1,4519,1,retard peopl think like make account write zamalek ha ha retard tri anyth,0
764347,ugray,83,3,7219,1,balenti father clear return count anyth poverti length return reckon forc khari answer leagu,0
974070,jball,9,5,2271,1,men ahli abl document tournament sport refer offici announc time say god egg good sport refer announc number contrari statement issu second word get ahead event,0
404392,frodriguez,5,4,8689,0,told equal contractor come play man man haha champion yabhayem,0
830383,jenniferhowell,29,2,5611,1,salut attack feghouli return hatta zrouqi rah dead half lol oh god darley strass haha burkina faso,0
820300,vwalters,94,4,8324,0,far accord contract player next season thank god exist rome present haha tariq present central defend hegazi guard grohe opinion dear alittihadist ministri bring two public star might come box made foreign squad,0
443572,jessica85,69,3,3462,1,date return hussein alshahat moham abdelmoneim alahli train kohler plan stop leagu ontimenew,1
544357,nwinters,29,0,9419,0,harvest egyptian sport today saturday februari mani import news notabl sudanes alhil victori alahli first time absenc year,1
348086,raymondflores,98,1,2271,1,reda shehata disagre jose central chang right back,1
376279,paul48,70,3,7754,0,ahlawyah sister alway say sheka goal unnecessari one celebr victori six one five three know time two victori necessari region time ismaili zamalek took leagu dont anchor u ground guy,0
380295,swilliams,93,3,7072,1,houston championship held u state texa januari prize money,1
942622,ybuchanan,19,4,3120,1,ahlawi fan attend stadium hahaha number alahli commun attend lol want half vdonour didnt want side haha,0
697592,burnetttracey,10,2,4140,1,speech symbol religi group use hear abl rule hunger poverti distribut promis improv live condit econom renaiss fight famili rule time disappear era hunger becam patriot poverti steadfast famili rule faith,0
647691,scottdavidson,3,3,6671,1,super hattrick iqaloo differ super hattrick asia super hattrick leagu hilal alduhail,0
394568,tapiadeanna,82,0,3257,1,aljar alahli match treat banha taher game bassem morsi see refere expert say match cours know advanc say,0
705940,qmorris,30,1,4351,1,hossam hassan technic director egyptian club met team technic staff develop plan train player insid camp port said bless month ramadan prepar resumpt egyptian footbal club leagu match,1
993281,samantha19,25,5,8601,1,today friday seventh round premier leagu season competit conclud fan date mani summit match excit week,1
936019,kleinzoe,13,4,1389,0,refere committe egyptian footbal associ head english refere mark clattenburg announc refere tomorrow match saturday egyptian premier leagu includ match,1
440000,marissaellis,79,1,7814,1,sister facebook attack khater told god will die haha,0
807344,jenkinsjohn,96,1,5010,0,fan round witch await beat seven oclock even saturday follow fate meet bring alahli togeth american seattl sounder,1
261420,meghannorton,28,1,7085,0,moham abdel monsef coach ismaili club goalkeep absent follow team match futur schedul fifth even friday march,1
948326,burnettrhonda,95,0,2,1,offici account alahli club facebook publish video begin red team train prepar match real madrid semifin club world cup,1
294565,perkinselizabeth,90,1,8726,1,th minut posit tie alahli ziseko,1
707456,andradejohnathan,99,2,6986,0,watch match sure sure skeptic hahahaha beat ruler zamalek,0
509396,vincentarmstrong,16,4,5067,1,ramadan sobhi pyramid player manag score goal team th minut arab contractor match brought two team togeth air defens stadium context sixth round leagu championship,1
915182,brettstewart,35,1,8571,1,ayman elgam decid enter ismaili camp close today friday prepar almasri dervish abl restor path victori expens enppi,1
382642,scannon,96,1,7085,1,extens attempt prepar hussein alshahat face upcom sundown ontimenew,1
269058,destes,16,0,9152,0,cancel leagu haha,0
214129,brianna73,65,0,6823,0,funni thing alzamalkawi tri medium convinc peopl marawan attia deal failur alahli wore player word dont know angri,0
222434,bryangraves,2,1,5046,1,walid suleiman playmak alahli club celebr today thursday th birthday contain red castl born decemb ban mazar center minya governor,1
455249,ericalewis,92,0,5330,1,dont rememb last time alahli score hattrick africa valley electr intent realli clear talk,0
467307,louis23,4,4,5828,1,reson imag confirm safeti ahm alsheikh knee,1
926512,alan20,76,4,7292,0,light complaint nation squash player mustafa assal ministri youth sport would like clarifi step taken regard investig incid,1
344391,mark61,31,2,9382,0,question wise victori fix parti case case hamdallah annul contract alnasr case kno alnasr issu hamdallah alnasr issu administr union alnasr case abu jabal egyptian zamalek player victori joke,0
256883,nancykim,3,4,1031,0,record word patch coach statement sure coach fli word chang,0
873144,briannasimmons,18,5,892,0,amr hossam goalkeep aswan team confirm team level improv match match indic ayman ramadi team coach alway play win achiev posit result,1
809426,ryanedward,82,5,1992,1,heartbreak zamalek super cup welcom,0
779517,ashleyjohnson,60,5,1145,0,leagu back action begin day satisfi play haha joke,0
377890,morganhensley,38,3,606,1,ferreira consid return awad goalkeep zamalek vanguard armi match ontimenew,1
710637,whiteemily,48,1,5880,1,open twitter saw zamalek laugh,0
547397,mackenziefarrell,99,5,9016,1,vanguard armi team led moham youssef conclud train today tuesday stadium sport apparatu stadium prepar match zamalek schedul pm tomorrow even,1
853601,bryantchristina,24,3,325,0,haha alahli technic poor,0
383341,taylorjohn,99,0,6140,1,injusticealhilalintheleagu mean bzkmm period pttaklonh bhtaqkm gener haha sure crescent laugh crescent fear,0
542347,dustin98,13,2,3026,1,sleep ramadan,1
762216,audrey43,74,0,6426,0,tonight enthusiasm leagu wait hunger forbidden wait dinner match teach u encourag hilal ettifaq,0
659151,toddwallace,85,5,8943,0,portugues josevaldo ferreira coach first footbal team zamalek club held quick session player start group train alabyad today sunday,1
998241,iblair,48,1,29,0,haha goal count unit,0
910925,nancydixon,48,2,7423,0,nader shawki pari saintgermain may next destin moham salah,1
810867,nicole17,47,0,5852,1,postpon match anoth quarter hour start pm cairo local time unless develop,1
859423,jennifer31,10,5,5112,0,haha zamalek scandal centuri,0
569588,lgriffin,7,5,3921,1,abha may god help refere finish first half alnassr score equal,0
145904,rojaskyle,92,3,5328,0,tomorrow wednesday sport exhibit open presenc prime minist almanara hall,1
725363,moyerlisa,60,4,8169,0,alahli win dull victori tigri goal walid azaro,1
141292,longmelody,73,5,6397,0,barcelona real madrid barcelona najran everi year team enjoy enjoy guarante victori mutreet match begin barca punish barcelona cup leagu come congratul barca fan leagu championship year half end real madrid,0
635631,msteele,87,5,2055,1,achiev first dream make life without goal dont achiev wont spread depress haha,0
634144,ismith,96,3,7675,0,hossam hassan coach almasri alport said team face risk suspend match fine pound accord sourc footbal associ alreadi proven encroach mous screen almasri aswan match,1
185705,coreyrichard,36,2,1355,0,tariq hame ask postpon renew negoti zamalek reason ontimenew behind egyptian nation team,1
254415,hallanthony,53,0,7163,0,congratul alhil club fan win saudi super cup,1
634275,garyvargas,3,0,3005,0,pay captain told zamalek motiv easili basi alahli motiv tea milk audienc third,0
768297,tyler43,40,4,1116,1,haha steal club steal countri morteza stole zamalek yassi,0
616928,robertwhitney,35,3,4750,1,zamalek club presid announc renew ahm say zizou contract season,1
370529,johnlane,72,3,8179,1,ali maaloul miss penalti kick raja alahli,1
533579,susan99,98,0,5590,1,urgent group world cup franc denmark tunisia select first round,1
618803,singhelizabeth,20,0,780,0,judg possibl haha im joke brother take role alahli arrang,0
825540,lopezdorothy,63,3,5683,0,abdullah jumaa left back first footbal team zamalek club readi support team list upcom confront hara el hodoud recov,1
592324,teaton,97,0,3894,0,hahahahhahahahahaha point defeat countri team end tell championship team alahli suppos play alon provid dialogu,0
958056,thomasbrown,87,0,4134,1,ammar hamdi injur knee xray taken determin extent injuri often absent team,1
592165,vazquezdavid,33,5,8081,0,cloth complain mani absenc ismaili face aswan end leagu,1
469309,josephcynthia,61,1,1969,0,almarisel alahli lost think youth haha alain,0
493927,pricejennifer,60,0,7948,1,swiss coach marcel kohler coach alahli club ask player decid next alittihad alexandria match leagu scenario ghazl almahalla match,1
189610,stephanie15,92,3,6189,1,want alahli go get quarterfin reach final text meet sundown second time finish third time,0
393352,morgan95,91,4,463,0,greet obligatori karim fouad alahli defend number akram tawfiq moham hani get angri sad particip perform success,1
589951,dgibson,61,1,8402,0,zamalek travel algeria privat plane prepar belouizdad youth match schedul next friday march fifth round group stage african champion leagu,1
693915,jhenry,49,2,9882,1,tariq elashri agre member smouha club leav next pyramid match due difficult atmospher live club,1
518691,jennifer00,58,0,7011,1,mayar sherif rise semifin parma open tenni championship ontimenew,1
942493,usmith,82,4,4179,1,haha liverpool goalkeep lucki goal extra time,0
379734,wwong,74,4,3336,1,alahli sale ahlawi audienc red line,0
973759,phillip07,1,3,1047,0,africa win fifa championship time congratul samuel etoo ill give intrud ball belong owner,1
347979,deborah21,46,4,5130,1,hilali encourag alwahda makkah alwahda,0
743141,kevin20,88,5,4015,1,tai cooper famili altai ahead mean alahli rank th haha hallelujah also condemn condemn,0
756655,mschultz,94,1,6626,0,uefa champion leagu draw group e milan chelsea salzburg dinamo zagreb,1
325865,tinacampbell,31,5,668,0,peopl afraid return alahli haha,0
654656,williamjohnson,10,2,7714,1,news perci tao connect muscl injuri possibl month absenc,1
883720,leeronald,60,5,3245,0,warn warn postpon leagu due olymp time whole world work announc leagu initi end danger matter especi open door postpon wide issu number five corona injuri,1
652111,elizabethwalker,19,5,8583,0,shrewd nonosanto promis see better team current one downtim coach safe hand god will rejoic togeth leagu championship king cup let crowd shout lot power u increas strength determin achiev championship,0
207483,mckinneymichael,42,5,1348,1,egypt clear defeat damanhour th round futsal premier leagu thu continu lead competit polic,1
863240,pwerner,98,0,5563,1,origin check brought john factor haha,0
636545,igarcia,87,2,9183,0,technic staff alahli club led swiss marcel koller close leagu match page prepar new caf champion leagu match sun down,1
267367,michellemartin,9,1,9637,0,miser sudanes alhil fan launch campaign social medium demand move quickli request transfer alahli match outsid egypt,0
986455,eavila,79,2,3582,0,moham magdi afsha game maker alahli club publish pictur son malik receiv treatment session ask follow pray son,1
789560,vhines,14,4,545,0,ashraf sobhi ahm moussa board director zamalek club one right appli remov membership dissolv board matter happen,0
708966,gharris,72,1,3862,0,whole alahli stood eljon line enter eljon well,0
624986,joseph71,28,3,815,1,player edmilson junior player alduhail plea patient play way today hope respons alduhail support haha,0
271631,anthony00,97,0,644,1,coach hit head haha alahlyunityemirati,0
229285,shelby45,83,1,2835,0,bilbao go come goalkeep noth honesti haha,0
527727,julie63,13,4,7701,0,better possibl expect defeat defend champion strongest team tournament brazil clean goal thousand thank player coach staff way cote divoir lost spain south korea lost mexico south africa saudi arabia,1
479075,anthonytucker,1,3,7919,0,half hour still neg tie domin meet,1
278827,ryanbaldwin,37,3,5212,1,amidst state joy happi madinati club wit great turnout squash fan attend celebr close match world squash championship woman team,1
791172,edwardmartin,95,5,5701,0,today sunday match fourth round egyptian premier leagu competit previous postpon start confront,1
580877,astewart,6,2,197,0,yacoub pas medic examin success alahli prepar announc contract support red geni attack,1
293817,aaronhawkins,76,4,1098,1,al left match leagu divis hahaha,0
567716,maria90,2,1,9508,0,offici page alahli club twitter publish pictur team dress room sun down match start three afternoon,1
358305,carlacook,87,2,7017,1,peopl know footbal ball want refere count great scenario spoil haha,0
506569,ashley55,70,3,2979,0,portugues josevaldo ferreira coach first footbal team zamalek club held lengthi session player start group train alabyad today,1
177834,hilljessica,25,4,8609,0,zamalek wast time first half,0
102442,dicksonkaren,66,4,1642,0,hara el hodood team succeed defeat counterpart ghazl el mahalla two clean goal first half ahm felix mustafa zico th th minut,1
902916,jeffrey13,79,4,6246,0,question need answer player score win goal alahli realli name maccabi sudanes isra anyon answer,0
549583,jamescoleman,14,3,4682,1,alahli give lesson zamalek three leav fourth place gate,0
793910,jon33,76,3,9372,0,minu win unit today next round sharjah al wasl eye loneli alahli youth aljazeera top mani seat move rank tabl,0
358883,mooreryan,22,1,6347,1,footbal associ decid refer taki junia technic director pyramid team disciplinari committe head counselor moham abdo saleh base memorandum refere committe statement refere recent period,1
963191,kellerrobert,37,3,3173,0,amr elsisi player zamalek team score second goal team almasri alport said th minut meet current bring two team togeth,1
717936,btaylor,48,5,6418,0,zamalek group african champion leagu moroccan wydad angolan petro atletico angolan sagrada,1
236311,bonddonna,56,1,4925,0,alahli riyad bank zap brought reason oh oh haha import thing come nose go tourism respect,0
764693,brownderrick,48,4,3200,0,studi like face stay late without goal eat corn flake told explain turn sent cant hear say sound corn flake haha god help lord,0
204615,tgarcia,95,3,8066,1,coach staff first footbal team ismaili club led ahm hossam mido announc format team prepar arab contractor match,1
773327,levychristopher,87,4,3776,0,lucil cup perfor brain halafit tell match valu like would die play said qatari feder sent letter want alahli name well worthless match dont shut,0
694243,patricia67,28,0,1062,1,swiss marcel kohler coach first footbal team alahli club held lectur player start team train session held morn mukhtar altach stadium aljazirah,1
354106,sbaker,3,4,6917,1,alfayhaa interfer jam rome intent intent know tendenc jam orient may god grant success refere mous violent intervent behind even give yellow card god made u sick refere,0
673408,kathryn31,1,1,2761,0,date alahli match ghazl almahalla occupi million red geni fan everywher especi sinc alghazl match one alahli import station regain leagu titl,1
589457,anna73,83,1,5738,0,profession join nation team camp septemb prepar meet niger liberia ontimenew,1
315344,ballardjoshua,63,3,1018,0,hour separ u alahli last match club world cup red geni meet brazilian flamengo thirdplac match tournament,1
455981,mark04,34,2,8106,0,alahli cancel million pound fine marcelo,1
731599,meganbryant,76,3,4103,1,know idol feel hollow feel dont know everi time see pictur video feel asham die need therapi didnt even think becom stan asham haha without attack admit need therapi,0
740572,daniellee,12,2,8999,1,best nation team world cup qualifi date march god will,1
831314,lewiskelly,76,0,3696,1,say final world cup roster announc cooper today exclud list deserv join deserv exclud,1
388797,colestephen,47,0,1947,1,offici zamalek piggi bank africa group stage third year row,0
412363,donald60,91,5,7921,1,today thursday disciplinari committe footbal associ head counselor moham abdo saleh meet feder headquart consid complaint submit committe top complaint refere committe greek taki junia,1
126775,pattersonmisty,66,4,8726,0,joy saudi fan histor victori argentina world cup ontimenew,1
329567,chanscott,10,2,1045,1,bet alway great alahli fan stand simul entiti histori achiev awar ahlawi forget club sourc happi gener egyptian peopl tri amput happi rootsjust stupid motor mother servant mortada,0
335201,wilsonlauren,84,5,5401,1,main refere committe chose refere hamada alqalawi manag alahli bank match pyramid schedul tomorrow cairo stadium,1
686678,dixonmichael,19,2,367,1,abha foreign refere,0
336148,dawn53,17,0,9942,0,ismaili achiev one victori match ihab jalal achiev win match sure capabl coach,1
916872,emilygreer,46,3,3148,0,zoran give alexandrian feder green light alsabahi departur futur announc offici renew team quad ontimenew,1
447495,wallersamuel,7,5,4978,0,best thing ahli break eye game within short period victori believ despit humili mastaba group socal mortadamansour come prais child realli deserv prais woman drug laser session hidden greater,0
624560,dhuerta,59,1,1590,0,except halli gadi alkhosran hamadi haha alahli esper mn champion leagu taraji alahli master contin,0
912310,johnsonsteven,4,4,1830,1,first footbal team alahli club continu train today thursday touch stadium prepar pyramid match eleventh week leagu championship,1
645579,cstevens,9,4,2611,1,fathi mabrouk former coach egyptian nation team develop perform egyptian nation team queiroz ontimenew,1
175923,sanchezkenneth,6,1,6536,1,toni understand didnt deliv cement suppos deliv june haha,0
437564,garciamichael,99,3,6838,1,well take leagu cool boy alwathkha watch,0
528525,rebecca42,67,1,2014,0,salah undergo medic examin learn import prepar nation team face seneg world cup qualifi ontimenew,1
543393,henry18,78,3,1592,0,amer hussein alahli play match leagu whether african super,1
694247,andrewweaver,73,5,2746,0,one sold come say alahli want surpris everyon perform,0
136148,haynesmary,9,1,5540,1,smouha club offici agre tariq elashri request set camp cairo friday match ceramica,1
112531,kellymason,94,0,7998,1,egyptian superior moroccan club african super championship ontimenew,1
296642,cassandrakramer,52,3,8551,0,azzaro fathi particip rehears exclud el gouna match player first footbal team alahli club absent el gouna match camp underw strong train sunday morn touch stadium island,1
211761,williamscolleen,48,5,3265,1,victori men claim solidar expo wish paid brag paid got ask player know whether receiv award,0
198617,corychase,6,2,4473,1,helmi tolan coach first footbal team nation bank club announc format team face el mokawloon tenth round match egyptian premier leagu competit,1
915123,colliertanya,20,2,6517,0,portugues josevaldo ferreira coach first footbal team zamalek club decid return moham awad guard team den face upcom vanguard armi,1
484089,tylernicholas,36,3,564,1,coach decid enter camp earli continu launch african nation youth championship egypt host start februari,1
570427,matthew28,74,1,4126,1,ball go enter haha,0
670825,jane45,90,4,1262,1,rememb match like point begin leagu mqwltlish stay sweet u said man laugh end,0
503700,thomassweeney,20,3,1285,1,pas put someth guard say urgent come back work good haha,0
181156,yarellano,48,3,1427,1,moham reda bobo player futur team express happi team runnerup egyptian leagu excit victori ceramica three goal two,1
563754,elaine93,27,4,4689,1,amr zaki recoveri thank great fan besid,1
670095,kblackwell,63,0,5999,1,ahlyalhil haha alsomah think bigger alahli know alahli would seen,0
923110,carterjohn,74,2,806,0,union deserv yellow card omar hawsawi refere anoth opinion,0
498477,garrettcastaneda,66,1,7720,0,alahli unveil third winter deal sign marawan attia,1
298228,carlosbryant,35,2,2431,0,learn truth osama nabiyeh departur coach staff zamalek scene samson offer sale ontimenew,1
704844,shawn96,21,0,4180,1,spanish coach juan carlo garrido coach ismaili club announc team list prepar face ceramica seven even tomorrow thursday cairo intern stadium sixth round premier leagu competit,1
657839,usnyder,14,4,9768,1,batal alqaw dont say name distinguish goalkeep leagu follow match memor name marcelo grohe goal haha follow match current dont name,0
173083,brandonsutton,44,0,8399,1,today thursday egyptian sport wit mani import sport news import came hossam hassan set new list almasri appli principl reward punish improv result,1
523946,michellecrane,64,5,1711,0,men volleybal team zamalek club defeat counterpart altarsana second frame second round round second phase men premier volleybal leagu local season,1
979627,smithsarah,23,1,1057,1,coach staff first nation team set march date pharaoh deleg travel malawi play fourth round african qualifi african cup nation earli next year,1
765982,charles22,79,5,6739,1,alahli start first match leagu th ismaili alahli start manga ayman alkashif,0
850695,kaylaharris,5,0,558,1,amr el dardir equal opportun el shennawi abu gabal egyptian nation team amr alaa saif,1
134821,patriciawhite,71,3,9404,0,ahm koshari coach first footbal team enppi club vow neglig petroleum team would punish addit refer bench,1
239097,charles07,39,5,1948,1,saif aljaziri zamalek,1
819360,curtismiller,15,0,2676,1,may god upon jaipur global goal score haha,0
645251,garysnyder,26,1,7672,1,car guy aviat geek peopl calmli practic admir hobbi one ever complain u haha,0
987273,guerrarenee,62,4,3721,0,mahmoud metwal alahli club defend came close regular train red geni xray conduct player show condit improv,1
473394,william09,73,2,1379,0,helmi tolan end relationship smouha consensu,1
671280,trevor24,53,5,2600,1,afc champion leagu weak urawa weak pohang weak wydad weak flamingo weak alahli youth weak urawa weak reach discount still weak,0
218876,ericalewis,34,3,2097,1,haha brave case john dadnah,0
842487,pmeza,97,0,2611,0,peopl almost make u angri tell khale ali sundown go investig said play honor qasad alhil stay late rome tell bring technic analysi alhil truth met south africa make u work egypt era social medium era alahli newspap magazin,0
180719,tanyaharris,52,5,5660,0,alahli team lead egyptian premier leagu stand point win draw,1
152711,djordan,5,5,6253,1,haha zamalek cater good,0
692913,jeffrey81,94,1,537,0,latest news brazil nation team develop neymar injuri ontimenew,1
812484,butlerlauren,37,2,1566,0,care predict win zamalek pioneer mistak appear turn account grape leav,0
122716,phillipfreeman,59,4,1263,0,new achiev ad achiev egyptian gymnast feder egyptian junior men artist gymnast team achiev second place silver medal luxembourg open championship,1
792588,lauren63,92,1,6718,0,committe form dr ashraf sobhi minist youth sport succeed end posit tunisian fakhr eldin ben youssef former ismaili striker settl file financi due,1
349362,andrew00,15,2,8105,1,spray stadium mandatori unifi instruct respons stadium new season ontimenew,1
810030,lindsayfischer,7,0,3650,1,ahm alfadli egyptian ambassador south africa keen attend first train session footbal team held today thursday univers stadium pretoria prepar sun down match held day tomorrow saturday african champion leagu group,1
661284,qwagner,40,5,8375,1,zamalek fan gather move alexandria attend petro atletico match buse zamalek fan move headquart white castl head alexandria prepar support white team nine even today angolan petro atletico,1
634349,hilljennifer,98,2,909,0,zamalek titl last two season continu control local titl past season pyramid rank second season beat alahli third,1
217674,gloverjamie,56,5,9600,0,madrid mb astouaa zidan exit haha see expect fate half season someth basic expect madrid coach last long time dont know make,0
594088,lori72,51,1,5275,1,inter player demand touch hand refere consid offsid hahahaha,0
960192,daviddixon,74,5,7232,0,ehab el fouli presid zamalek two leagu championship behind stay bottl ah said serious person design make laugh truth never fail make laugh,0
441904,johntorres,68,3,5913,0,futur team prepar face enppi meet bring two team togeth next wednesday th round egyptian club leagu competit,1
834853,coryrobbins,73,0,729,0,refere show u predecessor haha swear,0
606708,brianreyes,86,3,9205,0,alahli win petrojet mean first friendli match prepar new season mean failur player score sixth goal becom,0
144269,amy65,90,4,5202,1,today thursday special hear held disciplinari committe intern feder footbal associ fifa regard mahmoud kahraba crisi,1
798014,elyons,85,3,2660,0,futur first edit egyptian leagu cup defeat ghazl el mahalla final match five goal one,1
546449,mendozaamanda,25,5,142,1,state satisfi yip take leagu hotel phone,0
188140,leonardwilliam,87,2,568,1,alexandrian alittihad team succeed achiev victori intern counterpart fatal time two goal one match brought two team togeth new suez stadium,1
167812,david75,77,1,2822,0,match alahli flamengo brazilian champion south america fourth within day play european champion real madrid american champion seattl oceania champion auckland,1
999789,pmccall,37,5,1338,0,hazem emam mediat transfer salah suleiman destin smouha zamalek,1
319516,traviscook,82,3,6562,0,alahli ibrahim noureddin ismaili particip arab championship possibl particip vanguard armi,0
684672,brooksrebecca,63,2,6452,1,alahli contract kahraba decemb period four half season kahraba play match team score goal assist,1
555456,stephen70,36,0,9356,1,read scene garcia play leagu match think,0
104574,bonnie82,76,4,6680,1,go back predict liverpool real madrid get john win end second half,0
271905,john43,82,5,644,0,yesterday throughout press confer fonseca talk gift oppon wrong pas today score revers goal wrong pas whole team top bao clear fonseca work team haha,0
754384,morganwilliam,44,3,3008,1,alittihad win god insult goalkeep ballnet,0
991266,martinezoscar,63,0,6011,1,roy rana coach men basketbal team arriv cairo tomorrow come japan train japanes club,1
804096,smithcassidy,73,4,3698,0,footbal walk behind chick,0
